Id,Sondeo,Distancia,Potencia,Litologia,Densidad,Desde,Hasta,Este,Norte,Elevacion,Au(ppb),Cu(ppm),Ag(ppm),As(ppm)
9,PT109,50,3,ESK,0,45.4,47.4,915.7,1119.53,234.98,696.87,310.87,32.78,11041.91
9,PT109,50,3,ESK,0,47.4,49.4,914.84,1118.94,233.28,340.23,272.42,1.46,20079.54
9,PT109,50,3,GR,0,49.4,51.3,914,1118.38,231.61,778.34,201.5,0.79,6695.27
9,PT109,50,3,GR,0,51.3,53.3,913.16,1117.82,229.94,551.77,562.82,0.97,4017.25
9,PT109,50,3,GR,0,53.3,55.3,912.3,1117.24,228.23,1259.75,572.48,4.23,25289.53
9,PT109,50,3,ESK,0,55.3,57.3,911.44,1116.67,226.52,888,403.5,0.95,18620
9,PT109,50,3,S,0,57.3,59.3,910.58,1116.09,224.81,1155.25,138.35,0.7,30980.01
9,PT109,50,3,GR,0,59.3,61.3,909.72,1115.51,223.1,1852.02,29.37,0.49,12755
9,PT109,50,3,GR,0,61.3,63.3,908.86,1114.94,221.39,3822.13,11,0.43,4622.49
9,PT109,50,3,GR,0,63.3,65.3,908,1114.36,219.67,2379,11.25,0.6,8298.26
9,PT109,50,3,GR,0,65.3,67.3,907.14,1113.79,217.96,320.75,13.75,0.65,2392.25
10,PT110,50,3,GR,0,81,83,1017.97,966.75,159.93,478,2580,3.5,73700
10,PT110,50,3,SD,0,83,85,1017.51,966.71,157.99,230,204,0.8,12400
10,PT110,50,3,MB,0,85,87,1017.04,966.67,156.04,138,170,0.6,19400
10,PT110,50,3,GR,0,112,114,1010.81,966.2,129.78,252.65,64.25,0.2,1879.45
10,PT110,50,3,GR,0,114,116,1010.35,966.17,127.83,86,15,0.15,1450
10,PT110,50,3,GR,0,116,118,1009.9,966.13,125.88,47,8,0.1,330.5
10,PT110,50,3,GR,0,118,120,1009.45,966.1,123.94,49.5,7.5,0.05,417
10,PT110,50,3,GR,0,120,122,1008.99,966.07,121.99,64.9,9.7,0.08,2046
10,PT110,50,3,GR,0,122,124,1008.53,966.04,120.04,68,38,2.5,1817.5
10,PT110,50,3,GR,0,124,126,1008.08,966.01,118.09,312.75,45.83,2.28,11231.86
10,PT110,50,3,GR,0,126,128,1007.62,965.98,116.15,20.8,8.8,0.02,189
10,PT110,50,3,GR,0,128,130.1,1007.15,965.95,114.15,19,7,0.2,81
10,PT110,50,3,GR,0,130.1,132.1,1006.68,965.92,112.16,24.72,7.83,0.05,437.24
10,PT110,50,3,GR,0,132.1,134,1006.24,965.89,110.26,15.92,7.18,0.16,42.29
10,PT110,50,3,GR,0,134,136,1005.79,965.86,108.36,476.82,124.68,5.9,19976.32
10,PT110,50,3,GR,0,136,138,1005.34,965.84,106.41,20,4,0.2,41
10,PT110,50,3,GR,0,138,140,1004.88,965.81,104.47,47,10,0.3,395
10,PT110,50,3,GR,0,140,142,1004.42,965.78,102.52,225,5,0.6,341
10,PT110,50,3,GR,0,142,144,1003.97,965.75,100.57,165,10,0.3,988
10,PT110,50,3,GR,0,144,146,1003.51,965.73,98.62,87,7,0.2,536
10,PT110,50,3,GR,0,146,148,1003.06,965.7,96.68,45,17,0.8,1530
10,PT110,50,3,GR,0,148,150,1002.6,965.67,94.73,67,5,0.4,2520
10,PT110,50,3,GR,0,150,152,1002.15,965.65,92.78,215,25,2.6,4090
10,PT110,50,3,GR,0,152,154,1001.69,965.62,90.84,127,30,1,4280
10,PT110,50,3,GR,0,154,156,1001.23,965.6,88.89,444,4,0.7,1470
10,PT110,50,3,GR,0,156,158,1000.78,965.57,86.94,340,4,0.4,1770
10,PT110,50,3,GR,0,158,160,1000.32,965.55,84.99,426,11,0.8,1780
10,PT110,50,3,GR,0,160,162,999.87,965.52,83.05,53,3,0.2,677
10,PT110,50,3,GR,0,162,164,999.41,965.5,81.1,31,4,0.5,249
10,PT110,50,3,GR,0,164,166,998.95,965.47,79.15,56,3,0.3,364
10,PT110,50,3,GR,0,166,168,998.5,965.45,77.21,14,4,0.4,57
10,PT110,50,3,GR,0,168,170,998.04,965.42,75.26,155,7,0.5,392
10,PT110,50,3,GR,0,170,172,997.59,965.4,73.31,29,2,0.7,94
10,PT110,50,3,GR,0,172,174,997.13,965.37,71.36,63,3.5,0.25,1985.5
10,PT110,50,3,GR,0,174,176,996.68,965.35,69.42,84.5,3.5,0.25,109.5
10,PT110,50,3,GR,0,176,178,996.22,965.32,67.47,84,4,0.25,235
11,PT111,50,3,SD,0,21.2,23.2,986.42,1010.9,213.78,16,5,0.1,196
11,PT111,50,3,SD,0,23.2,25.2,985.9,1010.82,211.86,28,5,0.1,413
11,PT111,50,3,SD,0,25.2,27.2,985.38,1010.73,209.93,729,14,0.3,5064
11,PT111,50,3,MB,0,27.2,29.2,984.85,1010.65,208,159,9,0.2,1535
11,PT111,50,3,MB,0,29.2,31.2,984.33,1010.57,206.07,252,6,0.3,4568
11,PT111,50,3,MB,0,31.2,33.2,983.81,1010.49,204.14,9,1,0.2,107
11,PT111,50,3,SD,0,33.2,35.2,983.28,1010.41,202.21,184,36,0.2,6080
11,PT111,50,3,MB,0,75,77,972.08,1008.61,161.98,26,5,1.5,381
11,PT111,50,3,MB,0,77,79,971.53,1008.52,160.06,53,2,2.3,966
11,PT111,50,3,MB,0,79,81,970.98,1008.43,158.14,1131.2,920.97,8.26,8274.69
11,PT111,50,3,S,0,81,83,970.43,1008.34,156.22,1124.75,577.75,2.65,7715.13
11,PT111,50,3,S,0,83,85,969.89,1008.26,154.3,4842.79,3811.07,11,875.83
11,PT111,50,3,S,0,85,87,969.33,1008.17,152.38,2283.57,1268.1,9.26,219.3
11,PT111,50,3,S,0,87,89,968.76,1008.08,150.46,420.55,139.75,0.84,251.5
11,PT111,50,3,S,0,89,91,968.19,1007.99,148.55,355.95,45.5,0.28,534.72
11,PT111,50,3,S,0,91,93,967.63,1007.9,146.63,389.57,63.73,0.34,2709.9
11,PT111,50,3,GR,0,93,95,967.06,1007.81,144.72,173.13,44.38,0.64,2267.83
11,PT111,50,3,GR,0,95,97,966.49,1007.72,142.8,419.4,15.12,0.26,989.55
11,PT111,50,3,GR,0,97,99,965.92,1007.63,140.89,148.1,1.9,0.02,338.97
11,PT111,50,3,GR,0,99,101,965.35,1007.54,138.97,33.72,1,0,174.92
11,PT111,50,3,GR,0,101,103,964.79,1007.45,137.05,22.8,3.33,0,241.1
12,PT112,50,3,MB,0,9.3,11.3,943.55,1197.21,265.37,11.2,23,0.33,22.1
12,PT112,50,3,MB,0,11.3,13.3,943.53,1197.21,263.37,12.82,33.18,0.21,14.43
12,PT112,50,3,MB,0,13.3,15.3,943.52,1197.21,261.37,6.7,33.9,0.4,5.95
12,PT112,50,3,MB,0,15.3,17.3,943.5,1197.21,259.37,6.2,20,0.28,18.8
12,PT112,50,3,MB,0,17.3,19.3,943.49,1197.21,257.37,8.4,33.95,0.16,19.7
12,PT112,50,3,MB,0,19.3,21.3,943.47,1197.21,255.37,21.6,80.4,0.46,279
12,PT112,50,3,H,0,21.3,23.3,943.46,1197.21,253.37,23.9,66.2,0.31,514.5
12,PT112,50,3,SD,0,23.3,25.3,943.45,1197.22,251.37,12.8,171.85,0.21,496.4
12,PT112,50,3,SD,0,25.3,27.3,943.45,1197.22,249.37,32.15,15.95,0,1136.5
12,PT112,50,3,H,0,27.3,29.3,943.44,1197.23,247.37,20.52,161.1,0,1252.72
12,PT112,50,3,BR,0,29.3,31.3,943.43,1197.23,245.37,30.87,382.65,0,3001.83
12,PT112,50,3,BR,0,31.3,33.3,943.42,1197.24,243.37,314.65,275.03,2.81,66495.21
12,PT112,50,3,GR,0,33.3,35.3,943.42,1197.24,241.37,136.25,4.85,0.04,41515.16
12,PT112,50,3,GR,0,35.3,37.3,943.41,1197.25,239.37,409.25,6.65,0.15,96846.14
12,PT112,50,3,GR,0,37.3,39.3,943.4,1197.26,237.37,674.23,4.85,0.19,214261
12,PT112,50,3,ESK,0,39.3,41.3,943.4,1197.26,235.37,912.13,1.05,0.32,39794.5
12,PT112,50,3,S,0,41.3,43.3,943.39,1197.27,233.37,2256.2,0.77,0.12,8084.71
12,PT112,50,3,S,0,43.3,45.3,943.39,1197.28,231.37,985.53,0.23,0.22,25015.79
12,PT112,50,3,S,0,45.3,47.3,943.39,1197.29,229.37,2344.75,1.28,0.28,22530.53
12,PT112,50,3,S,0,47.3,49.3,943.39,1197.29,227.37,553.38,0.5,0.05,2749.38
12,PT112,50,3,S,0,49.3,51.3,943.38,1197.3,225.37,65,9.38,0.15,7894.75
12,PT112,50,3,ESK,0,51.3,53.3,943.38,1197.31,223.37,51.75,19.25,0.18,16044.75
12,PT112,50,3,ESK,0,53.3,55.3,943.38,1197.32,221.37,63.5,26.75,0.23,12952.75
12,PT112,50,3,S,0,55.3,57.3,943.38,1197.32,219.37,31.97,20.15,0.13,5011.12
12,PT112,50,3,S,0,57.3,59.3,943.38,1197.33,217.37,12.25,15.82,0.17,1665.65
12,PT112,50,3,S,0,59.3,61.3,943.37,1197.34,215.37,30.42,6.95,0.28,4796.48
12,PT112,50,3,S,0,61.3,63.3,943.36,1197.35,213.37,110.23,2.03,0.25,9269.84
12,PT112,50,3,S,0,63.3,65.3,943.35,1197.36,211.37,156.82,4.2,0.23,18856.71
12,PT112,50,3,S,0,65.3,67.3,943.34,1197.37,209.37,152.83,1.68,0.32,33373.59
12,PT112,50,3,S,0,67.3,69.3,943.33,1197.38,207.37,3002.83,2.5,1.16,72966.22
12,PT112,50,3,S,0,69.3,71.3,943.32,1197.39,205.37,441.02,191.25,1.02,49994.08
12,PT112,50,3,S,0,71.3,73.3,943.31,1197.4,203.37,1206.28,51.3,1.44,85213.01
12,PT112,50,3,S,0,73.3,75.3,943.3,1197.41,201.37,820.84,15,0.99,34941.64
12,PT112,50,3,S,0,75.3,77.3,943.29,1197.42,199.37,136.15,0.35,0.42,13724.97
12,PT112,50,3,ESK,0,77.3,79.3,943.28,1197.43,197.37,991.45,0,0.51,30279.92
12,PT112,50,3,ESK,0,79.3,81.3,943.27,1197.43,195.37,4154.04,2.75,0.97,92319.23
12,PT112,50,3,ESK,0,81.3,83.3,943.26,1197.44,193.37,400.22,4.42,0.43,172298.7
12,PT112,50,3,ESK,0,83.3,85.3,943.25,1197.45,191.37,1179.75,42,4.37,142073.7
12,PT112,50,3,ESK,0,85.3,87.3,943.25,1197.46,189.37,1061.41,41.4,2.14,68985.96
12,PT112,50,3,ESK,0,87.3,89.3,943.24,1197.46,187.37,3424.5,5.5,0.7,65523.5
12,PT112,50,3,GR,0,89.3,91.3,943.23,1197.47,185.37,821.5,12.5,0.25,1496
12,PT112,50,3,GR,0,91.3,93.3,943.23,1197.48,183.37,514,15,0.3,1270.5
12,PT112,50,3,GR,0,93.3,95.3,943.22,1197.48,181.37,362,15.5,0.2,498
12,PT112,50,3,GR,0,95.3,97.3,943.22,1197.49,179.37,40,15,0.1,210
12,PT112,50,3,GR,0,97.3,99.3,943.22,1197.5,177.37,50,13.5,0.1,217.5
13,PT113,50,3,MB,0,33,35,1044.71,934.55,203.91,13,30,0,40
13,PT113,50,3,MS,0,35,37,1043.81,934.62,202.12,46,45,0,25
13,PT113,50,3,MS,0,37,39,1042.92,934.69,200.34,11,25,0,39
13,PT113,50,3,MB,0,39,41,1042.03,934.75,198.55,7,26,0,79
13,PT113,50,3,MB,0,41,43,1041.15,934.82,196.75,6,10,0,36
13,PT113,50,3,SD,0,43,45,1040.29,934.89,194.95,0,9,0,47
13,PT113,50,3,SD,0,45,47,1039.42,934.95,193.15,7,10,0,46
13,PT113,50,3,MB,0,47,49,1038.56,935.02,191.34,9,22,0,413
13,PT113,50,3,MB,0,73,75,1027.55,935.86,167.81,6,15,0,166
13,PT113,50,3,MB,0,75,77,1026.71,935.93,165.99,7,45,0.2,173
13,PT113,50,3,SD,0,77,79,1025.88,935.99,164.17,8,28,0.3,70
13,PT113,50,3,SD,0,79,81,1025.06,936.05,162.35,6,16,0,574
13,PT113,50,3,GR,0,81,83,1024.25,936.11,160.52,8,12,0.6,44
13,PT113,50,3,SD,0,83,85,1023.46,936.17,158.69,11,20,0,25
13,PT113,50,3,MB,0,85,87,1022.66,936.23,156.85,5,13,0.1,44
13,PT113,50,3,GR,0,87,89,1021.86,936.29,155.02,6,8,0.2,36
13,PT113,50,3,GR,0,89,91,1021.06,936.35,153.19,0,9,0.3,69
13,PT113,50,3,GR,0,91,93,1020.26,936.41,151.36,0,5,0,514
13,PT113,50,3,S,0,93,95,1019.47,936.47,149.52,27,510,1.2,1197
13,PT113,50,3,GR,0,95,97,1018.67,936.53,147.69,160,63,0.2,84650
13,PT113,50,3,GR,0,97,99,1017.87,936.59,145.86,122,560,1.9,38278
13,PT113,50,3,GR,0,99,101,1017.08,936.65,144.02,225,237,1.1,23525
13,PT113,50,3,GR,0,101,103,1016.31,936.71,142.18,43,10,0.3,1622
13,PT113,50,3,GR,0,103,105,1015.54,936.77,140.33,41,9,0.6,3354
13,PT113,50,3,GR,0,105,107,1014.77,936.82,138.48,28,10,0.4,2072
13,PT113,50,3,GR,0,107,109,1014.01,936.88,136.64,42,15,1.1,2877
13,PT113,50,3,GR,0,109,111,1013.24,936.94,134.79,130,210,12.3,8353
13,PT113,50,3,GR,0,111,113,1012.48,936.99,132.94,374,7,0.8,9039
13,PT113,50,3,GR,0,113,115,1011.71,937.05,131.1,175,9,0.8,8757
13,PT113,50,3,GR,0,115,117,1010.94,937.1,129.25,43,5,0.5,673
13,PT113,50,3,GR,0,117,119,1010.18,937.16,127.4,66,2,0.4,4426
13,PT113,50,3,GR,0,119,121,1009.41,937.21,125.56,111,5,0.4,5005
13,PT113,50,3,GR,0,121,123,1008.65,937.27,123.71,58.62,36.88,1.21,2225.88
13,PT113,50,3,GR,0,123,125,1007.89,937.32,121.86,52.5,3.5,0.1,1111.5
13,PT113,50,3,GR,0,125,127,1007.14,937.37,120.01,39.5,2,0.1,888.5
13,PT113,50,3,GR,0,127,129,1006.38,937.42,118.16,53,2,0.25,992
13,PT113,50,3,GR,0,129,131,1005.62,937.47,116.31,53,2,0.6,759
13,PT113,50,3,GR,0,131,133,1004.86,937.52,114.46,27,24,0.85,256
13,PT113,50,3,GR,0,133,135,1004.1,937.57,112.61,47.5,24,0.65,642.5
13,PT113,50,3,GR,0,135,136.95,1003.35,937.62,110.78,796.63,249.67,21.68,10987.53
13,PT113,50,3,GR,0,136.95,139,1002.6,937.67,108.93,163,0,2.5,141
13,PT113,50,3,GR,0,139,141,1001.82,937.72,107.06,93,1,0.6,456
13,PT113,50,3,GR,0,141,143,1001.06,937.77,105.21,24,1,0.2,87
13,PT113,50,3,GR,0,143,145,1000.29,937.83,103.37,52,0,0.2,625
13,PT113,50,3,GR,0,145,147,999.52,937.88,101.52,33,1,0.1,271
13,PT113,50,3,GR,0,147,149,998.75,937.93,99.68,35,0,0.3,19
13,PT113,50,3,GR,0,149,151,997.98,937.99,97.83,75,8,0.5,1169
13,PT113,50,3,GR,0,151,153,997.21,938.06,95.99,41,2,0,355
13,PT113,50,3,GR,0,153,155,996.43,938.12,94.15,318,2,0.2,658
13,PT113,50,3,GR,0,155,157,995.65,938.19,92.31,12,4,0,103
13,PT113,50,3,GR,0,157,159,994.87,938.26,90.47,8,2,0,132
13,PT113,50,3,GR,0,159,161,994.1,938.32,88.62,14,1,0.2,175
13,PT113,50,3,GR,0,161,163,993.32,938.39,86.78,273,2.2,0.28,1803
13,PT113,50,3,GR,0,163,165,992.54,938.46,84.94,53.6,0.4,0.06,706.4
13,PT113,50,3,GR,0,165,167,991.76,938.53,83.1,0.8,0,0.16,43.6
13,PT113,50,3,GR,0,167,169,990.97,938.6,81.26,7.8,0,0.26,127.2
14,PT114,50,3,MS,0,23.5,25.5,989.39,1012.22,210.87,2,35,0.2,16
14,PT114,50,3,MS,0,25.5,27.5,989.15,1012.25,208.88,7,42,0.4,13
14,PT114,50,3,MB,0,27.5,29.5,988.92,1012.29,206.89,8,84,0.7,304
14,PT114,50,3,MB,0,29.5,31.5,988.69,1012.33,204.91,280.25,15,0.52,1852.25
14,PT114,50,3,SD,0,31.5,33.5,988.45,1012.37,202.92,993.8,33,0.58,8683
14,PT114,50,3,SD,0,33.5,35.5,988.22,1012.41,200.94,197.8,19.8,0.68,5560
14,PT114,50,3,SD,0,35.5,37.5,987.98,1012.44,198.95,232,15.6,0.8,2596.4
14,PT114,50,3,MB,0,37.5,39.5,987.75,1012.48,196.96,143.8,10.2,0.68,718.8
14,PT114,50,3,MB,0,39.5,41.5,987.51,1012.52,194.98,102,18.7,0.6,3789.8
14,PT114,50,3,MB,0,41.5,43.5,987.27,1012.56,192.99,0.9,0.6,0.6,29.05
14,PT114,50,3,MB,0,43.5,45.5,987.02,1012.6,191.01,5.1,3.4,0.59,33.2
14,PT114,50,3,MB,0,45.5,47.5,986.77,1012.64,189.03,0,0.45,0.44,21.95
14,PT114,50,3,MB,0,47.5,49.5,986.52,1012.67,187.04,0,2.55,0.09,13.6
14,PT114,50,3,MB,0,71,73,983.59,1013.13,163.73,6,2,1.1,205
14,PT114,50,3,MB,0,73,75,983.34,1013.16,161.75,131.85,250.64,3.77,4705.9
14,PT114,50,3,MB,0,75,77,983.09,1013.2,159.76,5.2,24.6,0.8,694.5
14,PT114,50,3,MB,0,77,79,982.84,1013.24,157.78,1.3,3.5,0.8,188
14,PT114,50,3,MB,0,87.2,89.15,981.59,1013.44,147.68,9,10,1,136
14,PT114,50,3,MB,0,89.15,91.15,981.35,1013.48,145.72,89.02,21.6,4.52,708.8
14,PT114,50,3,MB,0,91.15,93.15,981.1,1013.52,143.74,426.69,195.29,33.56,18196.77
14,PT114,50,3,MB,0,93.15,95.15,980.86,1013.55,141.75,227.5,13.5,0.8,8466
14,PT114,50,3,MB,0,95.15,97.15,980.62,1013.59,139.77,17.5,16,0.3,1940
14,PT114,50,3,S,0,97.15,99.15,980.37,1013.63,137.78,119.77,4108.12,3.44,158469.5
14,PT114,50,3,S,0,99.15,101.15,980.13,1013.67,135.8,1630.62,16389.82,11.49,7472.17
14,PT114,50,3,S,0,101.15,103.15,979.88,1013.71,133.81,4345.33,6031,14.68,549.98
14,PT114,50,3,S,0,103.15,105.15,979.64,1013.75,131.83,7332.34,30383.09,135.37,2628.6
14,PT114,50,3,S,0,105.15,107.15,979.39,1013.79,129.85,5957.17,23391.88,111.8,481
14,PT114,50,3,S,0,107.15,109.15,979.15,1013.83,127.86,159.3,949.63,2.23,260.83
14,PT114,50,3,S,0,109.15,111.2,978.9,1013.87,125.85,66.49,28.59,0.2,219.85
14,PT114,50,3,S,0,111.2,113.2,978.66,1013.91,123.84,191,207.5,0.6,8692.5
14,PT114,50,3,S,0,113.2,115.2,978.42,1013.95,121.86,130.5,295,0.4,7657.5
14,PT114,50,3,S,0,115.2,117.2,978.18,1013.99,119.87,424.8,326.8,0.75,7998.75
14,PT114,50,3,S,0,117.2,119.2,977.94,1014.02,117.89,2245.3,2209.37,5.75,9796.33
14,PT114,50,3,S,0,119.2,121.2,977.7,1014.06,115.9,1433.41,930.58,2.47,7367.64
14,PT114,50,3,GR,0,121.2,123.2,977.46,1014.1,113.91,266.65,38.68,0.18,10185.47
14,PT114,50,3,GR,0,123.2,125.2,977.22,1014.14,111.93,277.6,10.22,0.21,1570.92
14,PT114,50,3,GR,0,125.2,127.2,976.99,1014.18,109.94,680.45,10.65,0.43,2269.25
15,PT115,50,3,MB,0,7,9,1020.88,868.37,195.07,2,20,0.4,65
15,PT115,50,3,MB,0,9,11,1019.91,868.35,193.32,8,0,0.4,49
15,PT115,50,3,MB,0,11,13,1018.94,868.32,191.57,8,0,0.4,49
15,PT115,50,3,MB,0,13,15,1017.97,868.29,189.82,3,0,0.4,32
15,PT115,50,3,MB,0,27,29,1011.28,868.07,177.53,1,10,0.4,38
15,PT115,50,3,MB,0,29,31,1010.33,868.04,175.76,9,25,0.7,148
15,PT115,50,3,MS,0,31,33,1009.4,868.01,174,6,48,0.5,44
15,PT115,50,3,MS,0,33,35,1008.47,867.99,172.22,9,39,0.6,129
15,PT115,50,3,MB,0,35,37,1007.54,867.96,170.45,9,26,0.5,339
15,PT115,50,3,MB,0,37,39,1006.61,867.93,168.68,8,9,0.6,35
15,PT115,50,3,SD,0,39,41,1005.69,867.91,166.91,7,6,0.4,23
15,PT115,50,3,MB,0,66,67.95,993.72,867.64,142.73,81,242,1.3,343
15,PT115,50,3,SD,0,67.95,69.95,992.85,867.62,140.96,9345.53,584.4,1.6,1821.5
15,PT115,50,3,MB,0,69.95,71.95,991.97,867.6,139.16,103.35,19.9,0.35,6076.38
15,PT115,50,3,S,0,71.95,73.95,991.09,867.58,137.37,191.07,22,0.1,13173.11
15,PT115,50,3,S,0,73.95,75.95,990.21,867.57,135.57,487.82,10.55,0.2,22645.2
15,PT115,50,3,S,0,75.95,77.95,989.33,867.55,133.78,1729.35,185.72,35.5,118448.9
15,PT115,50,3,S,0,77.95,79.95,988.45,867.53,131.98,933.22,22.82,0.39,66335.62
15,PT115,50,3,GR,0,79.95,81.95,987.57,867.52,130.19,4047.3,5.92,0.8,245091.9
15,PT115,50,3,GR,0,81.95,83.95,986.68,867.51,128.39,295.52,5.73,0.36,27418.08
15,PT115,50,3,GR,0,83.95,86,985.79,867.5,126.58,654.73,3.02,0.55,66695.76
15,PT115,50,3,GR,0,86,88,984.9,867.5,124.76,674,3,0.3,43499.5
15,PT115,50,3,GR,0,88,90,984.01,867.49,122.97,2630.4,11.15,0.48,5147.07
15,PT115,50,3,GR,0,90,92,983.13,867.48,121.17,822,10,0.2,614
15,PT115,50,3,GR,0,92,94,982.24,867.47,119.38,86,8,0.2,501
15,PT115,50,3,GR,0,94,96,981.36,867.46,117.58,130,8,0.2,1895
15,PT115,50,3,GR,0,96,98,980.48,867.46,115.79,4,8,0.2,372
16,PT116,50,3,NR,0,0,2,976.09,851,193.83,441,211,2,2577
16,PT116,50,3,NR,0,2,4,974.68,851,192.42,265.2,129.43,1.61,1791.85
16,PT116,50,3,MB,0,4,6,973.26,851,191,19,29.5,2.45,742.5
16,PT116,50,3,MB,0,6,8,971.85,851,189.59,25.2,49.95,10.06,4569.1
16,PT116,50,3,MB,0,8,10,970.44,851,188.18,27.05,39.5,9.11,6467
16,PT116,50,3,MB,0,10,12,969.02,851,186.76,6.13,16.23,0.61,271.5
16,PT116,50,3,MB,0,12,14,967.61,851,185.35,16.8,29.6,0.62,1620.2
16,PT116,50,3,MB,0,14,16,966.19,851,183.93,290.5,26,1.22,961.5
16,PT116,50,3,MB,0,16,18,964.78,851,182.52,578.9,29.15,0.31,21334.9
16,PT116,50,3,S,0,18,20,963.36,851,181.11,4475.6,1363.2,2.73,195986
16,PT116,50,3,S,0,20,22,961.95,851,179.69,20146.78,118.2,2.08,4101.3
16,PT116,50,3,S,0,22,24,960.54,851,178.28,9925.54,30.05,0.48,4360.05
16,PT116,50,3,S,0,24,26,959.12,851,176.86,354.15,42.45,1.21,13665.48
16,PT116,50,3,S,0,26,28,957.71,851,175.45,247.7,17.05,0.61,173205.6
16,PT116,50,3,S,0,28,30,956.29,851,174.03,153.7,30.3,0.36,67182.51
16,PT116,50,3,S,0,30,32,954.88,851,172.62,643.6,46.1,0.45,140905.5
16,PT116,50,3,ESK,0,32,34,953.47,851,171.21,1705,8,0.55,57386.5
16,PT116,50,3,GR,0,34,36,952.05,851,169.79,3034.88,14,0.55,10229.38
16,PT116,50,3,GR,0,36,38,950.64,851,168.38,788.25,10.63,0.78,1811.5
16,PT116,50,3,GR,0,38,40,949.22,851,166.96,658.38,11,1,911.13
16,PT116,50,3,GR,0,40,42,947.81,851,165.55,446.13,8.5,0.94,536.88
16,PT116,50,3,GR,0,42,44,946.39,851,164.13,33.15,9.1,0.68,260.2
16,PT116,50,3,GR,0,44,46,944.98,851,162.72,21.95,9.45,0.63,332.8
17,PT117,50,3,MB,0,9,11,1023.83,868.54,192.31,515,40,0.1,212
17,PT117,50,3,MB,0,11,13,1023.32,868.52,190.37,29,15,0.2,36
17,PT117,50,3,MB,0,13,15,1022.81,868.51,188.44,24,14,0.2,34
17,PT117,50,3,MS,0,15,17,1022.3,868.49,186.51,24,7,0.5,29
17,PT117,50,3,SD,0,39,41,1016.38,868.42,163.25,46,46,0.7,2836
17,PT117,50,3,SD,0,41,43,1015.93,868.42,161.3,58,56,0.6,2222
17,PT117,50,3,MB,0,85.5,87.5,1006.54,868.53,117.8,100,71,3.1,1759
17,PT117,50,3,MB,0,87.5,89.5,1006.14,868.54,115.84,31.25,16.25,1.6,1164.25
17,PT117,50,3,MB,0,89.5,91.6,1005.73,868.55,113.83,659.43,266,1,21571.91
17,PT117,50,3,S,0,91.6,93.6,1005.33,868.56,111.82,740.59,251.2,28.83,48692.64
17,PT117,50,3,S,0,93.6,95.55,1004.94,868.57,109.89,1258.46,1470,1.28,173973.5
17,PT117,50,3,S,0,95.55,97.55,1004.54,868.58,107.95,3570.18,76.88,0.66,97589.65
17,PT117,50,3,S,0,97.55,99.55,1004.15,868.58,105.99,3458.38,220.93,0.86,129060.3
17,PT117,50,3,S,0,99.55,101.55,1003.75,868.59,104.03,2200.52,912.52,3.55,199743.4
17,PT117,50,3,ESK,0,101.55,103.55,1003.36,868.6,102.07,447.72,132.45,1.66,17931.99
17,PT117,50,3,ESK,0,103.55,105.55,1002.97,868.62,100.11,901.6,4.8,0.36,10581.19
17,PT117,50,3,GR,0,105.55,107.55,1002.58,868.63,98.15,490.37,7.85,0.12,3105.63
17,PT117,50,3,GR,0,107.55,109.55,1002.19,868.64,96.19,616.08,8,0.26,1390.92
17,PT117,50,3,GR,0,109.55,111.55,1001.8,868.65,94.22,279.6,8.78,0.22,884.15
17,PT117,50,3,GR,0,111.55,113.55,1001.41,868.66,92.26,63.37,6.67,0.12,468.35
18,PT119,50,3,MB,0,21.55,23.55,985.3,1024.91,218.08,1.45,8.82,0.37,70.78
18,PT119,50,3,MS,0,23.55,25.55,984.21,1024.89,216.41,4.05,52.85,0.37,25.3
18,PT119,50,3,MS,0,25.55,27.55,983.12,1024.86,214.73,5.7,146.43,0.3,581.93
18,PT119,50,3,SD,0,27.55,29.55,982.03,1024.84,213.05,5.63,55.5,0.39,583.63
18,PT119,50,3,SD,0,29.55,31.55,980.95,1024.81,211.37,2.95,60.5,0.48,132.67
18,PT119,50,3,MB,0,31.55,33.55,979.86,1024.78,209.69,5.4,56.55,0.51,30.55
18,PT119,50,3,MB,0,33.55,35.45,978.8,1024.76,208.06,9.68,27.05,0.16,7.03
18,PT119,50,3,MB,0,35.45,37.45,977.74,1024.73,206.42,9,21.6,0.6,81
18,PT119,50,3,MB,0,37.45,39.45,976.65,1024.7,204.74,10.38,20,0.52,358.75
18,PT119,50,3,MB,0,39.45,41.45,975.57,1024.67,203.06,6,11.6,0.47,172.6
18,PT119,50,3,MB,0,41.45,43.45,974.49,1024.64,201.38,6.68,18.13,0.43,176.58
18,PT119,50,3,MB,0,43.45,45.45,973.41,1024.6,199.69,4.53,14.22,0.44,91.85
18,PT119,50,3,MB,0,68.05,70.1,960.34,1024.1,178.83,939.91,7546.86,6.46,183335.7
18,PT119,50,3,S,0,70.1,72.1,959.28,1024.05,177.1,3060.01,15313.01,57.66,66271.1
18,PT119,50,3,S,0,72.1,74,958.27,1024,175.44,4743.53,6890.52,9.64,5173.37
18,PT119,50,3,S,0,74,76,957.25,1023.95,173.77,735.15,62.65,1.01,3154.4
18,PT119,50,3,S,0,76,78,956.21,1023.9,172.07,235.8,128.67,0.54,5524.13
18,PT119,50,3,S,0,78,80,955.17,1023.85,170.36,455.05,212.55,1.37,10229.6
18,PT119,50,3,GR,0,80,82,954.13,1023.79,168.65,249.7,61.62,0.76,2098.3
